,Customer Id,International,Express Shipment,Installation Included,Remote Location,Cost,Artist Reputation_median,Price Of Sculpture_median,Base Shipping Price_median,Height_median_sqaure,Width_median_log,Weight_median_Boxcox,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Wood,Transport_Roadways,Transport_Waterways,Scheduled_day,Scheduled_month,Delivery_day,Delivery_month
2757,fffe3500320035003400,0,1,1,0,295.81,0.13,13.19,35.13,4.242640687119285,2.3978952727983707,6.498337913172986,0,1,0,0,0,0,0,0,1,6,2,6
2758,fffe3600350032003900,1,0,1,0,359145.16,0.97,980.25,84.97,4.0,2.0794415416798357,8.003440044493813,0,0,0,0,1,0,0,1,15,6,11,6
2759,fffe3400300033003900,0,1,0,1,21386.12,0.64,3920.0,75.2,4.58257569495584,2.1972245773362196,8.394007727612793,0,0,0,0,1,0,0,0,11,4,10,4
2760,fffe3300380039003600,1,1,0,0,184.26,0.13,4.72,22.93,5.477225575051661,2.0794415416798357,5.154306845413139,0,0,0,0,0,0,0,0,4,4,3,4
2761,fffe3100310030003400,0,0,1,0,491.96,0.15,46.87,48.72,5.477225575051661,2.4849066497880004,6.065097419355268,0,1,0,0,0,0,1,0,8,10,5,10
2762,fffe3600380034003200,0,0,1,0,8033.91,0.89,363.93,78.83,6.855654600401044,2.8903717578961645,7.8513554070550935,1,0,0,0,0,0,0,1,31,12,28,12
2763,fffe3300380038003600,0,1,1,0,186.06,0.08,4.89,10.68,4.898979485566356,1.791759469228055,5.9825845011320915,0,1,0,0,0,0,0,0,25,11,22,11
2764,fffe3500310033003800,1,1,0,0,350.91,0.66,5.97,20.92,4.123105625617661,1.791759469228055,4.220558169597468,0,0,0,0,0,1,0,0,9,8,11,8
2765,fffe3700310033003100,0,1,0,0,407.44,0.7,5.98,10.72,5.0990195135927845,2.9444389791664403,5.180214809912206,0,0,0,0,0,1,0,0,2,8,1,8
2766,fffe3200370034003900,0,0,1,1,41469.06,0.72,4130.71,88.12,5.196152422706632,2.772588722239781,8.702125866070755,0,0,0,1,0,0,1,0,1,7,28,6
2767,fffe3800300038003000,0,0,0,1,1508.98,0.47,183.59,74.83,5.656854249492381,2.8903717578961645,7.517869128759674,1,0,0,0,0,0,0,0,4,2,4,2
2768,fffe3100300034003500,0,0,1,1,233.01,0.45,3.86,14.43,3.605551275463989,2.0794415416798357,4.47107910579534,0,0,0,0,0,0,1,0,2,5,2,5
2769,fffe3900340035003400,0,0,0,0,208.01,0.48,6.17,18.72,2.23606797749979,1.0986122886681098,3.5462055873360727,0,1,0,0,0,0,1,0,3,9,3,9
2770,fffe3100380033003400,1,0,1,1,249.59,0.47,4.72,18.75,4.47213595499958,2.0794415416798357,2.507500880906799,0,1,0,0,0,0,0,0,10,7,6,7
2771,fffe3900370034003100,0,0,0,0,244.03,0.33,5.38,20.76,5.0,2.0794415416798357,5.733968930368894,0,0,1,0,0,0,1,0,20,12,18,12
2772,fffe3300340036003800,0,0,1,0,4992890.84,0.71,88827.64,87.93,6.324555320336759,3.2188758248682006,9.626910991957892,1,0,0,0,0,0,0,0,26,11,24,11
2773,fffe3500380032003500,1,1,0,0,633.94,0.2,29.98,28.63,6.082762530298219,2.6390573296152584,7.3088021384417665,1,0,0,0,0,0,0,0,16,1,15,1
2774,fffe3300340035003200,0,0,0,0,6752.77,0.45,97.71,87.64,5.744562646538029,2.4849066497880004,7.303528906901183,1,0,0,0,0,0,1,0,13,9,12,9
2775,fffe3800310039003900,0,1,0,0,389.64,0.23,14.38,35.24,6.324555320336759,3.4011973816621555,6.706290069238967,0,0,0,0,0,0,0,0,4,1,4,1
2776,fffe3800350038003100,0,1,0,1,1358.62,0.74,38.68,76.74,4.47213595499958,1.9459101490553132,6.373114097216281,1,0,0,0,0,0,1,0,21,3,25,3
2777,fffe3300370034003900,1,1,0,0,54012.03,0.72,830.91,74.89,4.47213595499958,2.0794415416798357,7.97327143414231,0,0,0,0,1,0,0,0,21,6,22,6
2778,fffe3800390032003900,0,0,0,0,2557.95,0.91,140.45,48.71,6.0,2.833213344056216,7.471724757730266,1,0,0,0,0,0,1,0,22,11,21,11
2779,fffe3500360032003000,0,1,1,0,382.54,0.73,15.77,15.63,3.3166247903554,1.9459101490553132,5.732629762097899,0,1,0,0,0,0,0,0,7,11,5,11
2780,fffe3300340039003500,0,1,0,0,159.16,0.43,3.63,16.24,3.3166247903554,1.9459101490553132,3.744456270027166,1,0,0,0,0,0,0,0,9,3,10,3
2781,fffe3400310034003700,0,1,0,0,2246.72,0.45,169.06,98.77,6.244997998398398,2.6390573296152584,7.460810627378541,0,1,0,0,0,0,0,0,15,8,19,8
2782,fffe310032003700,0,0,0,0,100.48,0.45,4.42,12.01,4.898979485566356,2.1972245773362196,4.694241681895119,0,0,0,0,0,1,0,1,25,9,23,9
2783,fffe3600320033003300,0,0,1,0,853.66,0.78,135.52,27.94,3.4641016151377544,2.0794415416798357,6.065097419355268,1,0,0,0,0,0,0,0,3,7,2,7
2784,fffe3700310032003700,0,0,0,0,3943.65,0.04,2795.57,94.17,6.855654600401044,2.4849066497880004,9.240102170226084,0,0,0,0,1,0,0,1,6,10,6,10
2785,fffe3600350035003600,0,0,0,1,187.57,0.26,10.71,12.95,6.082762530298219,2.5649493574615367,6.263366061364561,0,0,1,0,0,0,1,0,6,4,10,4
2786,fffe3200330030003300,0,0,1,0,204.55,0.38,5.57,10.66,7.615773105863909,2.0794415416798357,4.884861545806585,1,0,0,0,0,0,0,0,13,9,13,9
2787,fffe3400330036003000,0,0,1,1,119.3,0.11,4.15,12.77,3.1622776601683795,2.0794415416798357,3.4557872447269697,0,0,0,0,0,0,0,0,30,1,31,1
2788,fffe3700380033003400,0,0,0,0,134.1,0.16,5.1,13.99,3.7416573867739413,2.0794415416798357,4.919774854162271,0,0,0,0,0,0,0,0,4,2,1,2
2789,fffe3200330032003800,0,0,0,0,309880.72,0.58,9953.56,82.25,6.0,2.833213344056216,9.223608869445753,1,0,0,0,0,0,1,0,12,1,14,1
2790,fffe3500360032003700,1,1,0,0,887.41,0.17,70.72,44.84,6.48074069840786,3.1780538303479458,7.461377756656185,0,1,0,0,0,0,0,0,18,1,18,1
2791,fffe3600390037003000,1,0,1,1,193.35,0.23,4.73,20.3,4.123105625617661,1.9459101490553132,4.310444533060157,0,0,0,0,0,1,0,1,14,11,12,11
2792,fffe3400300037003100,1,0,0,0,177.86,0.18,15.71,19.33,3.872983346207417,1.791759469228055,6.106995561609224,1,0,0,0,0,0,0,1,21,2,21,2
2793,fffe3800350033003200,1,1,0,0,5319.86,0.77,66.45,99.91,6.082762530298219,2.0794415416798357,7.222755891728519,1,0,0,0,0,0,0,0,26,4,26,4
2794,fffe3400360030003600,1,0,0,0,334.75,0.54,4.11,24.26,5.291502622129181,2.0794415416798357,5.164624271513844,0,0,0,0,0,0,0,1,14,11,15,11
2795,fffe3600320038003500,1,1,1,0,1170.02,0.94,5.13,15.54,5.477225575051661,2.70805020110221,5.8773828270788515,0,0,0,0,0,0,0,0,14,7,18,7
2796,fffe3500300032003100,1,0,0,1,618.65,0.22,210.22,27.15,6.708203932499369,2.8903717578961645,7.759866296682588,1,0,0,0,0,0,0,1,21,10,21,10
2797,fffe3800370035003800,1,0,1,1,411.23,0.43,10.75,23.53,6.244997998398398,2.3978952727983707,6.049541463920708,0,0,0,0,0,0,0,1,18,1,18,1
2798,fffe3800370034003000,0,1,1,0,1065.58,0.7,8.48,12.46,5.5677643628300215,2.8903717578961645,6.073229070223236,0,0,0,0,0,0,0,0,31,10,31,10
2799,fffe3100380035003400,0,0,1,0,826.5,0.45,7.0,14.42,6.4031242374328485,2.0794415416798357,5.314306037857392,0,0,0,0,0,1,0,0,12,11,11,11
2800,fffe3800330035003000,1,0,0,0,260.69,0.55,3.67,18.17,2.0,1.3862943611198906,5.169253680785592,0,0,0,1,0,0,1,0,9,8,10,8
2801,fffe3500380036003900,0,1,1,0,9718.72,0.28,2528.55,99.26,5.477225575051661,2.302585092994046,8.667428380941402,0,0,0,0,1,0,0,0,22,3,26,3
2802,fffe3900370036003200,0,1,0,0,262.35,0.54,3.92,20.08,3.605551275463989,2.0794415416798357,3.427626132445154,0,0,0,0,0,1,1,0,3,7,1,7
2803,fffe3200380035003900,1,0,0,0,261.17,0.06,10.7,40.28,3.1622776601683795,2.0794415416798357,6.772055504017137,0,0,0,0,1,0,0,1,4,6,8,6
2804,fffe380030003200,1,0,0,0,3207.07,0.82,355.53,79.91,3.605551275463989,1.9459101490553132,7.718945716189006,0,0,0,0,1,0,0,1,13,1,10,1
2805,fffe3100310036003200,0,1,0,0,580.3,0.62,15.04,16.6,6.244997998398398,2.0794415416798357,6.186228987285976,0,0,1,0,0,0,1,0,30,1,27,1
2806,fffe3900350036003700,1,1,0,0,304.44,0.48,10.93,10.91,3.872983346207417,1.791759469228055,6.108635066114192,1,0,0,0,0,0,0,0,18,3,16,3
2807,fffe3400370036003600,1,0,0,0,2936.83,0.45,414.44,59.43,4.0,2.0794415416798357,6.065097419355268,0,0,0,0,1,0,0,0,2,10,1,10
2808,fffe3700370032003000,1,0,1,0,1430.76,0.47,57.93,65.31,5.291502622129181,2.772588722239781,7.182216457679969,0,1,0,0,0,0,0,0,4,12,4,12
2809,fffe3300300036003100,0,0,0,1,298.54,0.69,5.37,13.91,3.7416573867739413,1.791759469228055,4.996518093552236,0,0,0,0,0,0,1,0,26,2,23,2
2810,fffe3400300037003000,0,1,1,0,483.25,0.78,5.93,14.77,4.69041575982343,1.791759469228055,3.7623138580451267,0,0,0,0,0,1,1,0,28,12,26,12
2811,fffe3600340031003500,0,1,1,0,287.04,0.45,6.88,16.88,3.872983346207417,1.791759469228055,5.120196599516724,0,0,1,0,0,0,0,0,29,7,27,7
2812,fffe3900330039003200,1,0,0,0,2065.68,0.86,12.85,60.56,5.385164807134504,2.0794415416798357,6.458242007327214,0,1,0,0,0,0,0,1,31,8,27,8
2813,fffe3400390038003900,0,0,1,0,6461.59,0.45,85.11,77.62,3.4641016151377544,1.9459101490553132,7.563055421488472,0,0,0,0,1,0,1,0,13,9,11,9
2814,fffe3800310035003100,0,0,0,0,2362.95,0.72,221.18,82.11,4.69041575982343,1.9459101490553132,7.750406836432379,0,0,0,1,0,0,1,0,17,5,16,5
2815,fffe3300340031003700,0,0,0,0,12152.76,0.45,2357.92,95.02,4.47213595499958,2.1972245773362196,8.779135264405221,0,0,0,0,1,0,1,0,6,5,5,5
2816,fffe3900330033003000,0,0,1,0,3107.71,0.3,512.35,79.91,4.358898943540674,2.4849066497880004,8.053546818471238,0,0,0,1,0,0,0,0,7,9,4,9
2817,fffe3800390036003100,0,0,0,0,20762.63,0.29,14165.14,71.59,6.082762530298219,2.70805020110221,9.097805961785173,0,0,0,0,1,0,1,0,27,1,27,1
2818,fffe3700380030003900,1,0,0,0,13015.79,0.48,816.98,44.18,6.708203932499369,2.995732273553991,7.886201636671619,1,0,0,0,0,0,0,1,25,3,23,3
2819,fffe310036003000,0,0,1,0,150.57,0.09,6.35,23.54,2.0,1.3862943611198906,3.677950668253312,1,0,0,0,0,0,1,0,17,5,19,5
2820,fffe3300310036003900,1,1,1,0,1338.77,0.22,72.98,75.09,6.4031242374328485,2.995732273553991,7.041351534051427,1,0,0,0,0,0,0,0,13,10,13,10
2821,fffe3900310036003900,0,0,0,0,254.05,0.4,6.95,24.06,3.0,1.6094379124341003,5.008796000043807,0,1,0,0,0,0,1,0,1,7,28,6
2822,fffe3900330038003600,0,1,0,1,183.08,0.02,4.51,23.85,3.872983346207417,1.791759469228055,5.498148244209777,0,1,0,0,0,0,1,0,17,7,18,7
2823,fffe3500390037003000,0,0,1,1,257.13,0.91,3.02,18.3,2.0,1.0986122886681098,4.0842813842492385,1,0,0,0,0,0,1,0,23,12,24,12
2824,fffe3500380037003500,1,0,0,0,412.21,0.63,5.31,21.93,4.47213595499958,2.1972245773362196,6.222558666229775,0,1,0,0,0,0,0,1,1,10,30,9
2825,fffe3700320031003700,1,1,0,1,1612.82,0.34,83.11,33.83,5.916079783099616,2.8903717578961645,7.503526621493539,0,1,0,0,0,0,0,0,13,6,15,6
2826,fffe3800,0,0,1,0,251.14,0.7,3.33,11.3,4.358898943540674,2.4849066497880004,4.794456160062588,0,0,0,0,0,1,1,0,15,1,18,1
2827,fffe3300340030003800,0,1,0,0,5800.68,0.45,1659.4,80.01,5.0,2.4849066497880004,8.56854265189933,0,0,0,0,1,0,0,0,11,4,9,4
2828,fffe3900340030003400,0,0,0,1,15845.68,0.52,845.57,89.24,7.483314773547883,3.295836866004329,8.17116392654056,0,1,0,0,0,0,1,0,7,7,7,7
2829,fffe3200300033003400,0,1,1,1,481.92,0.68,6.77,24.08,4.242640687119285,1.9459101490553132,4.636040176619988,0,0,0,0,0,0,0,0,10,11,14,11
2830,fffe330034003900,1,0,0,0,1789.98,0.45,5.43,93.05,5.0,2.0794415416798357,6.3638396541193325,0,0,1,0,0,0,0,1,14,8,13,8
2831,fffe3600370035003400,0,0,0,0,313.62,0.86,4.87,24.72,2.449489742783178,1.3862943611198906,4.737870068718633,1,0,0,0,0,0,0,0,27,1,31,1
2832,fffe3700360039003300,0,0,0,0,345.19,0.5,3.75,23.98,5.196152422706632,1.9459101490553132,5.774217810172437,0,0,1,0,0,0,0,0,20,7,23,7
2833,fffe3500360038003500,0,0,1,1,132430.24,0.63,38784.21,67.18,5.5677643628300215,3.091042453358316,9.386153553204988,0,0,0,0,1,0,0,0,18,9,22,9
2834,fffe3900320031003100,0,0,0,0,1622.67,0.39,357.08,75.09,6.324555320336759,2.9444389791664403,7.647999248787413,0,1,0,0,0,0,1,0,16,1,16,1
2835,fffe350035003300,1,0,1,0,29974.76,0.45,14173.11,69.99,6.708203932499369,2.0794415416798357,9.484890503363783,1,0,0,0,0,0,0,1,17,3,14,3
2836,fffe3200320034003900,0,0,1,0,3526.56,0.7,71.96,25.39,6.557438524302,2.995732273553991,6.953952101006311,1,0,0,0,0,0,0,0,18,2,22,2
2837,fffe3100300038003100,1,1,1,0,3482.42,0.46,416.35,53.53,3.7416573867739413,1.791759469228055,7.630923321506903,0,0,0,0,1,0,0,0,26,12,22,12
2838,fffe3800370032003200,0,0,0,0,121.74,0.06,6.55,12.76,4.242640687119285,2.302585092994046,5.453649855206063,0,0,0,0,0,0,0,0,18,4,15,4
2839,fffe3700390034003200,1,0,0,0,221.47,0.37,3.76,17.46,7.416198487095663,3.1780538303479458,5.423252690974265,0,0,0,0,0,1,0,1,23,9,23,9
2840,fffe3500350031003100,0,0,0,0,218.87,0.52,13.15,11.41,3.605551275463989,2.0794415416798357,5.75559628101859,1,0,0,0,0,0,0,0,6,8,3,8
2841,fffe3200340031003700,0,0,0,0,568.76,0.88,6.5,14.25,4.47213595499958,2.0794415416798357,4.207260658357443,0,0,0,0,0,1,0,0,12,5,10,5
2842,fffe3600300030003300,0,1,0,0,187.94,0.31,5.54,11.16,3.3166247903554,2.0794415416798357,5.585624996875919,0,1,0,0,0,0,0,0,9,6,8,6
2843,fffe3600360038003300,0,1,1,0,1569.23,0.36,21.21,96.06,5.5677643628300215,2.8903717578961645,7.399638347824653,1,0,0,0,0,0,0,0,16,1,19,1
2844,fffe320030003100,0,1,0,0,418.69,0.45,5.16,12.85,3.0,1.3862943611198906,4.724325331290377,1,0,0,0,0,0,0,0,5,5,6,5
2845,fffe3800350036003600,0,0,0,0,5520.39,0.88,416.17,27.32,4.123105625617661,2.0794415416798357,8.088279725310752,0,0,0,0,1,0,1,0,20,2,20,2
2846,fffe3700300039003200,0,0,1,0,2044.97,0.68,284.13,95.27,4.242640687119285,1.9459101490553132,7.573264193703109,0,0,0,1,0,0,1,0,22,1,23,1
2847,fffe3900330036003700,0,0,0,0,4542.53,0.73,498.81,99.64,3.7416573867739413,1.9459101490553132,7.666005453931105,0,0,0,0,1,0,1,0,31,7,29,7
2848,fffe3400380033003200,0,1,0,0,251.84,0.65,5.31,18.3,2.449489742783178,1.6094379124341003,6.065097419355268,0,0,1,0,0,0,1,0,4,8,7,8
2849,fffe3700390031003300,1,0,1,0,267.12,0.5,4.94,22.03,3.1622776601683795,1.3862943611198906,5.233738164889412,1,0,0,0,0,0,0,1,9,3,9,3
2850,fffe3400370032003400,0,1,0,0,1607.7,0.74,52.81,86.37,4.47213595499958,1.6094379124341003,6.738632996802529,0,0,0,1,0,0,1,0,1,6,5,6
2851,fffe3100370035003700,1,0,0,0,2588.76,0.45,317.95,96.81,6.782329983125268,3.091042453358316,7.833766313164545,1,0,0,0,0,0,0,1,14,12,17,12
2852,fffe3900390030003900,0,0,1,0,234.5,0.18,5.12,21.58,2.8284271247461903,1.3862943611198906,6.221249014779622,0,0,0,1,0,0,0,1,11,7,9,7
2853,fffe3600380033003600,0,1,1,1,2008.09,0.62,51.54,85.84,4.58257569495584,1.9459101490553132,6.592463733924112,1,0,0,0,0,0,0,0,4,8,4,8
2854,fffe3100320032003300,0,1,0,0,322.47,0.78,4.25,23.29,2.23606797749979,2.0794415416798357,4.5055414429805385,0,1,0,0,0,0,0,0,8,9,6,9
2855,fffe3700340035003600,0,1,0,0,150.52,0.18,4.6,16.6,4.47213595499958,2.0794415416798357,5.373349268440407,0,0,0,0,0,0,1,0,4,6,3,6
2856,fffe3600390032003700,0,0,1,0,9032.6,0.75,92.96,64.97,3.1622776601683795,1.6094379124341003,6.814484054522558,0,0,0,0,1,0,1,0,24,7,24,7
2857,fffe3300320032003000,0,1,0,0,5351.08,0.45,396.95,52.01,5.291502622129181,2.0794415416798357,8.20333283057898,1,0,0,0,0,0,1,0,9,2,8,2
2858,fffe3100370033003100,0,0,0,1,1390.64,0.16,392.1,92.66,4.47213595499958,2.1972245773362196,7.942402959267209,0,0,0,1,0,0,0,0,29,3,26,3
2859,fffe3400370034003000,0,0,0,0,96.59,0.22,5.49,11.32,2.449489742783178,2.0794415416798357,3.00817057676225,0,0,0,0,0,1,1,0,15,1,18,1
2860,fffe3800320038003000,1,0,0,0,335.91,0.65,5.65,24.31,3.0,1.3862943611198906,4.716447514384287,0,1,0,0,0,0,0,1,2,10,4,10
2861,fffe3400370035003400,0,1,1,1,1582.44,0.31,73.87,47.01,6.708203932499369,2.0794415416798357,6.988074991313548,0,0,1,0,0,0,0,0,15,9,13,9
2862,fffe3200300030003100,0,0,1,0,303.65,0.56,7.67,10.53,2.23606797749979,2.0794415416798357,5.616388553093535,0,0,0,1,0,0,0,0,10,1,10,1
2863,fffe3700330039003200,0,0,0,0,575.91,0.3,34.19,67.78,4.58257569495584,2.5649493574615367,6.496086421322238,1,0,0,0,0,0,1,0,4,7,6,7
2864,fffe3800340034003600,0,1,1,0,1144.98,0.33,144.37,50.31,5.0990195135927845,2.0794415416798357,7.9358283821969,0,0,0,1,0,0,1,0,28,11,29,11
2865,fffe3900300037003200,0,0,1,0,225.46,0.46,6.0,10.25,5.196152422706632,2.4849066497880004,5.002689108023433,0,0,0,0,0,0,1,0,29,6,29,6
2866,fffe3300350031003100,1,0,0,1,726.66,0.18,21.05,94.09,4.898979485566356,2.3978952727983707,7.0213398569991945,1,0,0,0,0,0,1,0,4,7,4,7
2867,fffe3300340033003800,1,1,0,0,273.84,0.22,5.89,24.42,6.48074069840786,2.302585092994046,5.188300811745022,0,0,0,0,0,1,0,0,16,3,13,3
2868,fffe3100390037003500,0,1,1,1,3888.39,0.47,348.95,71.34,6.164414002968976,3.091042453358316,7.910884077202379,1,0,0,0,0,0,0,0,29,6,2,7
2869,fffe3500390036003600,0,0,0,0,440.66,0.45,46.57,34.87,3.4641016151377544,1.9459101490553132,6.772013394511784,0,0,0,1,0,0,0,1,28,6,26,6
2870,fffe3300320032003800,1,0,0,0,7763.6,0.38,3067.63,50.91,5.0990195135927845,2.6390573296152584,6.065097419355268,0,0,0,1,0,0,0,1,18,2,16,2
2871,fffe3600380038003900,1,1,0,0,155.72,0.42,4.59,12.18,3.1622776601683795,1.3862943611198906,3.558206375549363,0,0,0,0,0,0,0,0,17,2,17,2
2872,fffe3400320032003700,0,0,1,1,187.75,0.22,5.95,14.17,4.69041575982343,2.4849066497880004,5.5311459370145934,0,0,0,0,0,0,0,0,5,9,7,9
2873,fffe3400350038003500,0,0,0,0,476.99,0.25,185.99,30.27,4.242640687119285,2.3978952727983707,7.582875640106253,0,0,0,1,0,0,1,0,29,11,29,11
2874,fffe330036003400,1,0,0,0,360.72,0.36,35.06,30.71,3.4641016151377544,2.0794415416798357,7.407763166971813,0,0,0,1,0,0,0,1,29,10,1,11
2875,fffe3300340035003000,0,0,0,0,142.29,0.21,4.84,14.02,1.7320508075688772,1.0986122886681098,3.3020279229603497,1,0,0,0,0,0,1,0,11,1,12,1
2876,fffe3900310039003600,1,0,1,0,4212.55,0.66,474.81,47.75,6.164414002968976,3.2188758248682006,7.525789187100807,0,1,0,0,0,0,0,1,23,3,24,3
2877,fffe3300360036003400,0,0,0,0,529.23,0.9,6.89,16.72,3.4641016151377544,1.791759469228055,4.608283452826037,0,0,0,0,0,0,1,0,26,4,26,4
2878,fffe330030003900,0,0,0,0,195.92,0.42,3.13,15.34,4.47213595499958,2.1972245773362196,5.831793015577574,0,1,0,0,0,0,0,0,22,7,22,7
2879,fffe3400310031003100,0,1,1,0,614.8,0.38,39.15,27.56,6.0,2.1972245773362196,6.906382467799993,0,1,0,0,0,0,0,0,11,8,11,8
2880,fffe3900340034003100,1,1,1,1,3685.38,0.64,293.77,83.08,5.196152422706632,2.3978952727983707,7.893956712174779,0,0,0,1,0,0,0,0,22,2,18,2
2881,fffe3400390034003800,0,0,0,0,261.76,0.64,3.23,16.7,3.4641016151377544,1.9459101490553132,6.193069399414012,1,0,0,0,0,0,0,1,27,3,27,3
2882,fffe3700350034003600,0,0,1,0,200.26,0.36,6.8,17.98,3.605551275463989,1.791759469228055,4.8266819611900385,0,0,0,0,0,0,0,1,13,1,13,1
2883,fffe3600390037003600,0,0,1,0,2866.97,0.88,298.05,69.17,4.58257569495584,1.791759469228055,7.861788134435009,0,0,0,0,1,0,1,0,25,4,27,4
2884,fffe3100370030003600,0,0,1,0,352.37,0.55,3.77,19.09,4.58257569495584,2.772588722239781,5.622995782837002,0,0,0,0,0,0,0,1,15,6,12,6
2885,fffe3900330030003000,0,0,1,0,266.23,0.91,17.33,10.03,2.6457513110645907,1.3862943611198906,5.978598770066159,0,0,0,1,0,0,1,0,29,8,1,9
2886,fffe3700310030003700,0,0,0,0,520.5,0.91,4.28,23.63,3.7416573867739413,2.0794415416798357,4.884861545806585,0,0,0,0,0,0,1,0,7,8,9,8
2887,fffe3200360031003000,1,1,0,0,205.43,0.24,6.14,19.44,3.1622776601683795,1.3862943611198906,4.482779592141704,0,0,1,0,0,0,0,0,6,5,3,5
2888,fffe3400300032003400,1,0,0,1,4790.63,0.36,2243.75,44.06,5.291502622129181,2.833213344056216,8.69756070828404,0,0,0,1,0,0,0,1,31,3,29,3
2889,fffe3600330036003000,0,0,0,0,2117.42,0.81,9.51,24.32,5.0990195135927845,2.9444389791664403,5.959074751851603,0,0,0,0,0,0,0,1,7,6,4,6
2890,fffe3400310033003600,0,0,0,0,329.83,0.45,3.29,39.3,4.58257569495584,2.6390573296152584,6.524215153776331,0,1,0,0,0,0,1,0,6,10,5,10
2891,fffe350036003200,0,0,1,0,920.83,0.35,110.24,40.42,4.47213595499958,2.70805020110221,6.065097419355268,1,0,0,0,0,0,1,0,13,7,14,7
2892,fffe3600350037003100,0,0,1,0,600.01,0.2,12.0,65.09,5.385164807134504,2.8903717578961645,7.086516431253481,1,0,0,0,0,0,1,0,30,11,28,11
2893,fffe3300300033003600,0,0,0,0,771.03,0.28,160.61,44.91,5.916079783099616,2.0794415416798357,7.6245416131981445,1,0,0,0,0,0,1,0,23,2,21,2
2894,fffe3800320035003700,0,1,1,0,617.23,0.71,6.0,23.91,4.69041575982343,2.0794415416798357,5.440661592938222,0,0,0,0,0,0,1,0,26,5,30,5
2895,fffe3500300037003000,0,1,0,0,423.12,0.45,6.21,15.99,4.47213595499958,2.3978952727983707,6.273867467640633,1,0,0,0,0,0,0,0,23,1,24,1
2896,fffe3200390033003800,1,1,0,0,159.76,0.23,4.7,19.67,2.6457513110645907,1.6094379124341003,2.5568043233679676,0,0,0,0,0,1,0,0,7,3,5,3
2897,fffe3800330035003800,0,0,0,0,289.43,0.86,3.72,15.3,3.605551275463989,1.791759469228055,4.653870262792353,0,0,0,0,0,0,1,0,26,10,28,10
2898,fffe3300320035003900,0,0,0,0,1433.97,0.26,195.68,87.88,5.0990195135927845,2.302585092994046,6.065097419355268,0,0,0,0,1,0,1,0,20,5,22,5
2899,fffe3100390033003700,0,1,1,1,250.63,0.31,3.08,15.08,6.48074069840786,2.0794415416798357,5.419111329303271,0,0,0,0,0,1,0,0,31,5,30,5
2900,fffe3400310033003800,0,1,1,0,7225.83,0.45,1395.54,48.92,5.744562646538029,2.3978952727983707,8.74582596794071,0,0,0,0,1,0,1,0,5,2,1,2
2901,fffe38003300,1,1,0,0,380.32,0.45,4.92,19.52,5.5677643628300215,2.0794415416798357,5.698734232837825,1,0,0,0,0,0,0,0,9,2,6,2
2902,fffe3100300037003400,0,0,1,1,140.9,0.01,4.52,10.62,5.291502622129181,2.3978952727983707,5.893977643863611,1,0,0,0,0,0,1,0,12,5,9,5
2903,fffe3700390030003900,0,0,0,1,460.0,0.72,12.49,22.42,4.898979485566356,2.3978952727983707,5.557211914304444,0,0,0,0,0,0,1,0,11,11,13,11
2904,fffe3700330030003800,0,1,1,0,174.97,0.4,4.85,18.46,2.23606797749979,1.3862943611198906,2.9817569511778634,0,0,0,0,0,0,0,0,19,8,17,8
2905,fffe3900340039003400,0,0,0,0,149.39,0.08,3.59,21.04,1.7320508075688772,0.6931471805599453,1.9278431934462539,0,1,0,0,0,0,1,0,1,10,30,9
2906,fffe3900390035003100,1,0,0,0,143.05,0.05,6.13,20.1,4.0,1.9459101490553132,5.034936064382162,0,0,0,0,0,0,0,0,16,9,17,9
2907,fffe3200340038003300,0,1,0,0,1375.53,0.45,380.46,62.85,4.47213595499958,2.0794415416798357,8.104657448290281,0,0,0,0,1,0,1,0,12,1,14,1
2908,fffe3100300031003600,0,0,0,1,476.83,0.84,18.72,19.75,3.872983346207417,1.791759469228055,6.065097419355268,1,0,0,0,0,0,1,0,15,4,13,4
2909,fffe3700320032003500,0,1,0,0,1089125.7,0.84,42745.36,45.24,5.744562646538029,3.1780538303479458,9.183651661135658,0,0,0,1,0,0,1,0,16,6,15,6
2910,fffe3300310030003100,0,0,1,0,7903.16,0.41,2372.38,74.6,5.5677643628300215,2.0794415416798357,8.627901765678834,0,0,0,0,1,0,1,0,30,1,28,1
2911,fffe3800350033003100,0,0,1,0,1203.14,0.26,347.44,53.25,4.58257569495584,2.3978952727983707,7.771399764347551,0,0,0,1,0,0,1,0,1,8,31,7
2912,fffe3900390031003800,0,0,1,0,393.47,0.33,9.6,24.31,6.928203230275509,2.5649493574615367,5.8367809876984875,0,0,0,0,0,0,1,0,9,11,10,11
2913,fffe3600310033003300,0,1,1,0,1970.41,0.83,31.11,86.26,3.872983346207417,2.0794415416798357,6.519149223561248,1,0,0,0,0,0,0,0,8,6,8,6
2914,fffe3900310035003200,0,0,0,0,1291.82,0.75,126.04,51.83,5.0,2.6390573296152584,7.051442998528474,1,0,0,0,0,0,0,1,26,11,27,11
2915,fffe3500330039003000,1,1,1,0,609990.64,0.86,37830.75,98.32,6.4031242374328485,3.2188758248682006,9.258303887681329,0,0,0,1,0,0,0,0,24,5,22,5
2916,fffe3600350036003300,0,0,0,0,201.81,0.34,5.79,19.37,3.872983346207417,1.9459101490553132,5.956884004300157,0,1,0,0,0,0,0,1,14,4,14,4
